gene_id	ec
g107154.t1	3.6.4.12
g107213.t1	2.7.7.6;3.4.11.1
g107243.t1	1.11.1.15
g107265.t1	3.6.4.12
g107293.t1	3.4.19.12
g1073.t1	1.13.11.12
g107342.t1	3.6.4.12
g107348.t1	2.3.1.50
g107364.t1	1.1.1.348
g107379.t1	2.7.11.1
g107385.t1	1.1.1.211;1.1.1.35;4.2.1.17
g107386.t1	1.1.1.211;1.1.1.35;4.2.1.17
g107394.t1	3.1.26.5
g1074.t1	1.13.11.12
g107471.t1	3.6.4.12
g107475.t1	3.6.4.12
g107476.t1	2.1.1.127;2.1.1.259
g107485.t1	1.14.13.168
g107517.t1	2.6.1.1
g107558.t1	5.2.1.8
g107604.t1	2.5.1.112;2.5.1.27
g107625.t1	5.2.1.8
g107659.t1	1.1.1.348
g107746.t1	3.6.4.12
g107935.t1	2.5.1.112;2.5.1.27
g107986.t1	3.1.11.2
g108099.t1	2.5.1.112;2.5.1.27
g108157.t1	3.1.11.2
g108400.t1	2.7.11.1
g108404.t1	2.7.11.1
g108425.t1	5.99.1.3
g108431.t1	5.99.1.3
g108436.t1	2.5.1.112;2.5.1.27
g108441.t1	3.6.4.13
g108442.t1	5.99.1.3
g108451.t1	5.99.1.3
g108574.t1	3.6.4.12
g108588.t1	3.6.4.12
g108590.t1	4.4.1.8
g108602.t1	2.7.11.1
g108662.t1	3.1.13.4
g108745.t1	3.6.4.12
g108746.t1	3.4.22.68
g108756.t1	3.6.3.44
g108784.t1	2.5.1.112;2.5.1.27
g108924.t1	2.3.1.133
g108947.t1	2.7.11.1
g108971.t1	3.6.3.8
g108974.t1	3.6.3.8
g108977.t1	3.6.3.8
g108982.t1	3.6.3.8
g108983.t1	3.6.3.8
g109100.t1	3.5.1.3
g109102.t1	2.5.1.112;2.5.1.27
g109107.t1	2.5.1.112;2.5.1.27
g109345.t1	2.5.1.112;2.5.1.27
g109361.t1	2.6.1.99
g109461.t1	3.6.3.44
g109531.t1	2.3.2.32
g109632.t1	1.1.1.348
g109636.t1	3.1.3.16
g109639.t1	3.1.3.16
g109667.t1	1.14.13.168
g109668.t1	2.7.7.19;2.7.7.52
g109669.t1	1.14.13.168
g109674.t1	1.14.13.168
g109683.t1	2.7.7.19;2.7.7.52
g109684.t1	1.14.13.168
g109689.t1	1.14.13.168
g109713.t1	2.5.1.112;2.5.1.27
g109714.t1	2.4.1.218;2.4.1.271;2.4.1.324
g109802.t1	2.7.11.1
g109919.t1	2.7.11.1
g109948.t1	1.1.1.348
g109972.t1	3.6.3.44
g11.t1	2.7.11.1
g110003.t1	3.6.4.12
g110045.t1	1.1.1.348
g110150.t1	2.5.1.112;2.5.1.27
g110168.t1	3.5.1.3
g110170.t1	2.5.1.112;2.5.1.27
g110215.t1	3.6.3.14
g110334.t1	3.2.1.24
g110464.t1	2.7.11.1
g110474.t1	3.1.3.16
g110476.t1	3.1.3.16
g110491.t1	2.5.1.112;2.5.1.27
g110498.t1	3.6.4.12
g110499.t1	3.6.4.12
g110503.t1	1.14.13.168
g110505.t1	1.14.13.168
g110507.t1	1.14.13.168
g110516.t1	1.14.13.168
g110524.t1	1.14.13.168
g110531.t1	1.14.13.168
g110533.t1	1.14.13.168
g11056.t1	2.7.11.1
g110569.t1	2.4.1.218;2.4.1.271;2.4.1.324
g110593.t1	1.1.1.294
g110598.t1	2.7.11.1
g110607.t1	2.7.7.27
g110635.t1	2.7.1.158
g11069.t1	4.4.1.8
g110728.t1	2.4.1.218;2.4.1.271;2.4.1.324
g110766.t1	3.6.1.1
g110830.t1	1.1.1.348
g110870.t1	3.2.1.24
g110936.t1	3.1.2.4
g110937.t1	3.6.4.13
g110939.t1	3.1.2.4
g111079.t1	2.3.2.23
g111102.t1	1.1.1.348
g111151.t1	3.5.1.4
g111168.t1	1.14.13.122
g111183.t1	3.5.1.3
g11121.t1	2.7.1.40
g111210.t1	2.4.1.218;2.4.1.271;2.4.1.324
g111220.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g111224.t1	3.6.4.12
g111249.t1	2.5.1.112;2.5.1.27
g11136.t1	1.6.5.3
g111475.t1	1.1.1.348
g111481.t1	2.3.2.26
g111484.t1	2.7.11.1
g111485.t1	2.7.11.1
g111526.t1	1.1.1.348
g111567.t1	3.2.1.4
g111583.t1	3.6.4.12
g111585.t1	3.6.4.12
g111719.t1	3.1.1.4
g111727.t1	3.6.4.12
g111728.t1	3.6.4.12
g111730.t1	2.3.2.27
g111753.t1	3.6.4.12
g1118.t1	1.14.11.27
g111830.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g111847.t1	2.3.1.51
g111876.t1	2.8.2.39
g11188.t1	3.6.4.12
g112053.t1	3.6.4.12
g112072.t1	4.4.1.14
g112179.t1	3.5.1.4
g112186.t1	2.7.11.1
g1122.t1	3.6.4.13
g112225.t1	2.5.1.112;2.5.1.27
g11225.t1	2.7.11.1
g112283.t1	5.2.1.8
g1123.t1	3.6.4.13
g112308.t1	3.4.23.25
g112309.t1	2.7.7.7
g112365.t1	1.1.1.348
g112385.t1	2.7.7.6
g112393.t1	3.6.4.12
g11241.t1	1.17.1.9
g112444.t1	2.6.1.42
g112563.t1	2.3.3.13;2.3.3.17
g112578.t1	2.3.1.51;2.8.1.14
g112586.t1	3.1.1.4
g112587.t1	2.7.11.11
g112588.t1	3.1.1.4
g112603.t1	3.6.4.12
g112619.t1	1.1.1.348
g112651.t1	3.6.4.12
g11275.t1	2.7.11.1
g112750.t1	1.14.14.19;1.14.14.32
g112752.t1	3.6.4.12
g11276.t1	3.5.1.4
g1128.t1	2.7.11.1
g112891.t1	2.3.1.51
g112957.t1	3.6.4.13
g112962.t1	3.1.3.16
g1130.t1	3.1.3.24
g113047.t1	2.5.1.112;2.5.1.27
g113082.t1	3.6.4.12
g113083.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g113092.t1	2.7.11.1
g113138.t1	3.5.1.3
g113175.t1	2.7.7.27
g113193.t1	2.7.1.158
g113343.t1	1.1.1.348
g1135.t1	3.4.11.18
g113509.t1	3.1.2.4
g113510.t1	3.6.4.13
g113513.t1	3.1.2.4
g113556.t1	3.6.4.12
g113669.t1	2.5.1.112;2.5.1.27
g113714.t1	1.1.1.348
g11373.t1	2.3.2.27
g1138.t1	2.7.11.1
g113807.t1	2.3.2.23
g113834.t1	3.1.27.1
g113844.t1	1.1.1.348
g11389.t1	2.7.11.1
g113905.t1	2.7.11.1
g113912.t1	1.1.1.294
g113946.t1	1.1.1.348
g113959.t1	3.6.4.12
g113964.t1	4.4.1.14
g114022.t1	3.6.4.12
g114094.t1	2.5.1.112;2.5.1.27
g114109.t1	3.4.13.9
g114114.t1	3.4.13.9
g114117.t1	3.4.13.9
g114175.t1	2.1.1.319
g114227.t1	3.1.3.74;3.1.3.75
g114241.t1	2.5.1.112;2.5.1.27
g114325.t1	2.6.1.42
g114392.t1	2.7.7.6;3.4.11.1
g114410.t1	3.5.1.4
g114414.t1	2.7.11.1
g114426.t1	3.2.1.24
g114441.t1	2.5.1.112;2.5.1.27
g114504.t1	5.2.1.8
g114561.t1	3.1.13.4
g114634.t1	1.14.17.4
g1147.t1	2.1.1.43
g114719.t1	3.6.4.13
g114751.t1	3.2.1.152
g114782.t1	3.5.4.5
g114827.t1	2.7.11.1
g114828.t1	2.7.11.1
g114851.t1	2.3.1.91
g114854.t1	3.1.4.1;3.6.1.29;3.6.1.9
g114855.t1	3.1.4.1;3.6.1.29;3.6.1.9
g114867.t1	3.6.3.44
g114914.t1	2.7.7.64
g114921.t1	3.6.4.12
g114932.t1	3.4.22.68
g114944.t1	1.1.1.25;4.2.1.10
g114986.t1	2.7.11.1
g115025.t1	3.6.4.13
g115116.t1	1.5.3.16
g115124.t1	3.6.3.44
g1152.t1	2.3.2.27
g115226.t1	3.6.4.13
g115301.t1	2.7.11.25
g115349.t1	3.6.5.5
g115352.t1	2.5.1.112;2.5.1.27
g115355.t1	2.7.11.1
g115361.t1	2.3.1.20;2.3.1.75;2.3.1.76
g115438.t1	3.6.3.44
g115485.t1	3.1.3.16
g115517.t1	1.1.1.348
g115531.t1	2.7.11.1
g115545.t1	2.3.1.158
g11556.t1	3.6.4.12
g115567.t1	3.5.1.3
g115569.t1	3.5.1.3
g115579.t1	2.5.1.79
g115613.t1	3.6.3.44
g115643.t1	2.5.1.112;2.5.1.27
g115646.t1	2.5.1.6
g115674.t1	5.4.99.5
g115681.t1	1.14.14.1
g115682.t1	2.4.1.330
g115683.t1	2.7.11.1
g115684.t1	2.4.1.330
g115685.t1	2.4.1.330
g115705.t1	1.14.14.1
g115723.t1	3.2.1.67
g115752.t1	3.5.1.4
g115766.t1	3.1.1.98
g115796.t1	3.4.22.16
g115805.t1	3.4.22.16
g115817.t1	2.7.11.1
g115832.t1	3.6.4.12
g115834.t1	3.6.4.12
g115929.t1	3.1.1.11
g115938.t1	3.6.4.13
g115948.t1	2.4.2.7
g115952.t1	2.7.11.1
g115972.t1	2.3.1.179
g115973.t1	2.3.1.179
g115994.t1	1.14.13.8
g115995.t1	1.11.1.15
g116024.t1	3.6.3.44
g116027.t1	2.4.1.13
g116032.t1	1.6.5.3
g116033.t1	2.4.1.13
g116039.t1	2.7.11.1
g116046.t1	3.2.1.8
g116050.t1	5.4.99.41
g116053.t1	1.14.13.201
g116060.t1	2.3.1.133
g116077.t1	2.4.1.21
g116080.t1	2.4.1.21
g116085.t1	1.14.13.201
g116096.t1	3.1.27.1
g116103.t1	1.2.4.1
g116117.t1	2.4.1.218
g116118.t1	2.4.1.218
g116124.t1	2.4.1.218
g116129.t1	3.6.4.12
g116136.t1	2.4.1.218
g116138.t1	2.4.1.218
g116142.t1	2.3.1.78
g116147.t1	2.4.1.218
g116148.t1	2.4.1.218
g116149.t1	2.4.1.218
g116150.t1	2.4.1.218
g116151.t1	2.4.1.218
g116152.t1	2.4.1.218
g116161.t1	2.1.3.15;6.4.1.2
g116162.t1	3.1.1.11
g116166.t1	3.1.1.11
g116169.t1	5.3.4.1
g116173.t1	2.6.1.96
g116188.t1	2.4.1.17;2.4.1.272
g116191.t1	3.5.1.3
g116201.t1	2.4.1.215
g116219.t1	2.4.1.17;2.4.1.272
g116228.t1	2.3.1.133
g116235.t1	5.1.3.5
g116238.t1	1.5.3.17
g116248.t1	3.6.4.12
g116251.t1	2.3.1.133
g116252.t1	2.3.1.133
g116254.t1	3.1.2.4
g116262.t1	3.1.2.4
g116274.t1	2.3.1.133
g116283.t1	3.6.3.44
g116284.t1	1.14.14.1
g116285.t1	3.6.3.44
g116287.t1	3.6.4.12
g116288.t1	3.6.4.12
g116289.t1	2.3.1.133
g116294.t1	2.3.1.133
g116295.t1	3.1.2.4
g116297.t1	3.1.2.4
g1163.t1	3.6.4.13
g116303.t1	3.1.2.4
g116307.t1	3.6.4.13
g116314.t1	2.4.1.134
g116320.t1	5.4.2.12
g116326.t1	3.2.1.67
g116333.t1	3.6.4.13
g116335.t1	3.6.4.13
g116357.t1	1.13.11.27
g116360.t1	3.6.4.12
g116383.t1	2.7.1.11
g116389.t1	2.3.2.27
g1164.t1	2.3.1.39
g116402.t1	3.6.4.13
g116406.t1	6.2.1.3
g116408.t1	2.1.1.43
g116411.t1	2.3.1.9
g116423.t1	3.6.4.13
g116426.t1	2.7.2.4
g116444.t1	2.4.1.143
g116449.t1	1.1.1.363;1.1.1.49
g116459.t1	2.5.1.112;2.5.1.27
g116460.t1	1.14.14.1
g116470.t1	5.4.2.2
g116473.t1	5.4.2.2
g116476.t1	3.6.3.44
g116477.t1	2.5.1.112;2.5.1.27
g116498.t1	3.6.4.13
g116519.t1	3.6.3.44
g116527.t1	2.7.11.1
g116528.t1	1.11.1.7
g116537.t1	1.11.1.7
g116541.t1	2.7.11.1
g116542.t1	1.11.1.7
g116546.t1	2.7.13.3
g116584.t1	2.7.11.1
g116586.t1	2.7.4.9
g116597.t1	6.1.1.3
g116611.t1	3.6.3.44
g116617.t1	1.14.14.19;1.14.14.32
g11663.t1	2.5.1.112;2.5.1.27
g116643.t1	1.11.1.7
g116645.t1	1.11.1.7
g116652.t1	2.7.1.90
g116658.t1	2.5.1.18
g116673.t1	3.1.3.16;3.1.3.48
g116680.t1	5.3.4.1
g116687.t1	1.10.3.2
g116702.t1	1.14.17.4
g116708.t1	1.14.17.4
g116709.t1	3.1.3.48
g116712.t1	2.3.1.179
g116718.t1	2.3.1.179
g116722.t1	3.5.1.4
g116758.t1	2.3.1.195;2.3.1.196;2.3.1.232
g116759.t1	2.3.1.195;2.3.1.196;2.3.1.232
g116760.t1	2.3.1.195;2.3.1.196;2.3.1.232
g116766.t1	5.99.1.2
g116768.t1	2.4.1.182
g116785.t1	3.6.3.44
g116788.t1	3.6.3.44
g116815.t1	2.5.1.112;2.5.1.27
g116817.t1	3.4.23.34;3.4.23.40
g116826.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g116827.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g116831.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86
g116835.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g116848.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g116864.t1	1.1.1.195
g116912.t1	2.1.1.310
g116913.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g116914.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g116916.t1	2.1.1.310
g116917.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g116918.t1	2.1.1.310
g116920.t1	2.1.1.310
g116921.t1	2.1.1.310
g116922.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g116923.t1	2.1.1.310
g116925.t1	2.1.1.310
g116926.t1	2.1.1.310
g116927.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g116928.t1	2.1.1.310
g116931.t1	2.1.1.310
g116932.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g116955.t1	1.14.14.19;1.14.14.32
g116959.t1	1.1.1.146
g116971.t1	2.3.1.225
g116973.t1	4.2.1.3
g116976.t1	1.14.14.1
g116987.t1	4.1.3.1
g116991.t1	1.11.1.7
g116993.t1	1.11.1.7
g116994.t1	1.11.1.7
g1170.t1	2.5.1.112;2.5.1.27
g117016.t1	3.2.1.2
g117043.t1	2.4.1.207
g117071.t1	2.7.11.1
g117081.t1	2.7.11.1
g117085.t1	2.7.11.1
g117096.t1	1.16.3.1
g117098.t1	1.16.3.1
g117100.t1	3.1.1.31
g117102.t1	2.7.11.25
g117110.t1	2.7.11.1
g117155.t1	5.1.3.5
g117159.t1	4.1.1.105;4.1.1.28
g117174.t1	2.7.1.107
g117196.t1	1.6.5.9
g117201.t1	3.4.23.25
g117202.t1	1.6.5.9
g117204.t1	3.6.3.44
g117218.t1	3.5.1.98
g117220.t1	2.8.1.8
g117221.t1	2.7.11.1
g117224.t1	6.2.1.3
g11723.t1	3.4.24.85
g117256.t1	4.1.1.105;4.1.1.28
g117264.t1	4.1.1.105;4.1.1.28
g117265.t1	4.1.1.105;4.1.1.28
g117273.t1	1.3.1.33
g117275.t1	2.7.13.3
g117276.t1	2.5.1.9
g117287.t1	2.3.2.27
g117299.t1	2.3.2.23;2.3.2.24
g117303.t1	3.2.1.78
g117304.t1	2.7.11.22;2.7.11.23
g117313.t1	2.7.11.1
g117316.t1	2.3.2.27
g117319.t1	3.1.3.16
g117323.t1	2.6.1.5;4.4.1.35
g117324.t1	2.6.1.5;4.4.1.35
g117325.t1	2.6.1.5;4.4.1.35
g117326.t1	2.6.1.5;4.4.1.35
g117327.t1	2.6.1.5;4.4.1.35
g117358.t1	3.4.22.15
g117365.t1	2.3.2.27
g117371.t1	2.3.1.133
g117376.t1	2.3.2.15
g117385.t1	2.7.11.1
g117388.t1	1.1.1.86
g117389.t1	2.7.1.26;3.1.3.102;3.1.3.96
g117396.t1	1.1.1.86
g117397.t1	2.7.1.26;3.1.3.102;3.1.3.96
g117411.t1	4.1.1.31
g117416.t1	3.4.25.1
g117427.t1	2.7.11.25
g117428.t1	2.7.11.25
g117431.t1	1.13.11.19
g117434.t1	2.7.11.1
g117435.t1	1.11.1.7
g117436.t1	2.7.11.1;2.7.11.26
g117437.t1	2.6.1.1
g117447.t1	3.5.1.4
g117449.t1	2.4.1.15;3.1.3.12
g117450.t1	2.4.1.15;3.1.3.12
g117453.t1	2.3.2.27
g117457.t1	1.14.14.1
g117462.t1	1.14.14.1
g117481.t1	1.14.14.1
g117483.t1	1.14.14.1
g117484.t1	1.14.14.1
g117486.t1	1.14.14.1
g117490.t1	1.14.14.1
g117491.t1	1.14.14.1
g117495.t1	1.14.14.1
g117496.t1	1.14.14.1
g117497.t1	1.14.14.1
g117517.t1	3.6.4.13
g117542.t1	2.4.2.9
g117544.t1	2.3.3.1
g117545.t1	2.1.1.114;2.1.1.64
g117546.t1	3.1.3.16
g117549.t1	3.6.4.12
g117554.t1	2.7.7.6
g117555.t1	1.14.13.201
g117556.t1	3.1.3.27
g117557.t1	2.4.1.207
g117559.t1	2.4.1.207
g117567.t1	2.3.1.15;2.3.1.198
g117570.t1	3.2.1.67
g117573.t1	2.4.1.34
g117593.t1	2.7.7.27
g117618.t1	2.5.1.18
g117619.t1	2.5.1.18
g117620.t1	2.5.1.18
g117624.t1	2.5.1.18
g117626.t1	2.5.1.18
g117627.t1	2.5.1.18
g117628.t1	2.5.1.18
g117630.t1	2.5.1.18
g117631.t1	2.5.1.18
g117632.t1	2.5.1.18
g117633.t1	2.5.1.18
g117634.t1	2.5.1.18
g117635.t1	3.4.19.12
g117636.t1	3.4.19.12
g117638.t1	1.1.3.15
g117641.t1	1.13.11.51
g117648.t1	1.14.11.13
g117649.t1	1.14.11.13
g117650.t1	1.14.11.13
g117659.t1	3.4.19.12
g117665.t1	1.1.1.79
g117682.t1	2.2.1.6
g117685.t1	2.2.1.6
g117686.t1	1.13.11.18
g117688.t1	1.14.14.1
g117690.t1	2.5.1.84;2.5.1.85
g117696.t1	2.7.1.15
g117703.t1	4.2.1.76
g117704.t1	2.4.1.15;3.1.3.12
g117707.t1	2.7.11.1
g117720.t1	3.4.19.9
g117721.t1	3.4.19.9
g11773.t1	2.7.11.1
g117736.t1	2.7.1.78;3.1.3.32
g117747.t1	1.14.14.1
g117750.t1	4.1.1.31
g117753.t1	4.1.1.31
g117754.t1	2.4.1.259;2.4.1.261
g117757.t1	2.3.2.23
g117759.t1	2.3.2.23
g117762.t1	2.4.1.134
g117763.t1	2.4.1.134
g117768.t1	3.5.1.124
g117769.t1	2.7.11.1
g11777.t1	2.1.1.14
g117773.t1	1.1.1.37
g117783.t1	2.3.2.27
g117790.t1	4.1.3.38
g117798.t1	2.7.11.1
g117801.t1	3.1.3.16
g117806.t1	1.1.1.157
g117811.t1	3.1.3.77;4.2.1.109
g117813.t1	3.1.3.77;4.2.1.109
g117818.t1	2.3.2.27
g117820.t1	2.7.11.22;2.7.11.23
g117821.t1	6.3.5.6;6.3.5.7
g117825.t1	2.7.7.38
g117828.t1	2.3.2.27
g117848.t1	3.2.1.21
g117852.t1	3.2.1.21
g117858.t1	3.2.1.21
g117884.t1	2.3.1.195;2.3.1.196;2.3.1.232
g117885.t1	2.3.1.195;2.3.1.196;2.3.1.232
g117886.t1	2.3.1.195;2.3.1.196;2.3.1.232
g117892.t1	5.99.1.2
g117894.t1	2.4.1.182
g117908.t1	3.6.3.44
g117911.t1	3.6.3.44
g117943.t1	3.4.23.34;3.4.23.40
g117958.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g117972.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.21;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g117976.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g117980.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g117985.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g117988.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g118005.t1	1.11.1.7
g118034.t1	2.1.1.310
g118035.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g118036.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g118038.t1	2.1.1.310
g118039.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g118040.t1	2.1.1.310
g118042.t1	2.1.1.310
g118043.t1	2.1.1.310
g118044.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g118045.t1	2.1.1.310
g118047.t1	2.1.1.310
g118048.t1	2.1.1.310
g118049.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g118050.t1	2.1.1.310
g118054.t1	2.1.1.310
g118055.t1	2.1.1.310
g118056.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g118057.t1	2.1.1.310
g118060.t1	2.1.1.310
g118061.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g118082.t1	1.1.1.146
g118111.t1	2.3.1.225
g118113.t1	4.2.1.3
g118116.t1	1.14.14.1
g118127.t1	4.1.3.1
g118131.t1	1.11.1.7
g118133.t1	1.11.1.7
g118134.t1	1.11.1.7
g118135.t1	1.11.1.7
g118160.t1	3.2.1.2
g118187.t1	2.4.1.207
g118215.t1	2.7.11.1
g118225.t1	2.7.11.1
g118229.t1	2.7.11.1
g11824.t1	3.6.5.5
g118240.t1	1.16.3.1
g118242.t1	1.16.3.1
g118244.t1	3.1.1.31
g118246.t1	2.7.11.25
g118254.t1	2.7.11.1
g118299.t1	5.1.3.5
g118303.t1	4.1.1.105;4.1.1.28
g118318.t1	2.7.1.107
g118340.t1	1.6.5.9
g118345.t1	3.4.23.25
g118346.t1	1.6.5.9
g118348.t1	3.6.3.44
g118362.t1	3.5.1.98
g118364.t1	2.8.1.8
g118365.t1	2.7.11.1
g118368.t1	6.2.1.3
g118400.t1	4.1.1.105;4.1.1.28
g118408.t1	4.1.1.105;4.1.1.28
g118409.t1	4.1.1.105;4.1.1.28
g118417.t1	1.3.1.33
g118419.t1	2.7.13.3
g118420.t1	2.5.1.9
g118431.t1	2.3.2.27
g118443.t1	2.3.2.23;2.3.2.24
g118447.t1	3.2.1.78
g118448.t1	2.7.11.22;2.7.11.23
g118457.t1	2.7.11.1
g118460.t1	2.3.2.27
g118463.t1	3.1.3.16
g118467.t1	2.6.1.5;4.4.1.35
g118468.t1	2.6.1.5;4.4.1.35
g118469.t1	2.6.1.5;4.4.1.35
g118470.t1	2.6.1.5;4.4.1.35
g118471.t1	2.6.1.5;4.4.1.35
g118500.t1	3.4.22.15
g118504.t1	2.3.2.27
g118517.t1	2.7.11.1
g118521.t1	1.1.1.86
g118522.t1	2.7.1.26;3.1.3.102;3.1.3.96
g118529.t1	1.1.1.86
g118530.t1	2.7.1.26;3.1.3.102;3.1.3.96
g118539.t1	3.6.4.12
g118546.t1	4.1.1.31
g118549.t1	3.4.25.1
g118561.t1	2.7.11.25
g118565.t1	2.1.1.127;2.1.1.259
g118570.t1	2.7.11.1
g118571.t1	1.11.1.7
g118572.t1	2.7.11.1;2.7.11.26
g118573.t1	2.6.1.1
g118583.t1	3.5.1.4
g118585.t1	2.4.1.15;3.1.3.12
g118586.t1	2.4.1.15;3.1.3.12
g118589.t1	2.3.2.27
g118602.t1	3.6.3.44
g118614.t1	1.14.14.1
g118615.t1	1.14.14.1
g118619.t1	1.14.14.1
g118620.t1	1.14.14.1
g118622.t1	1.14.14.1
g118633.t1	1.14.14.1
g118634.t1	1.14.14.1
g118635.t1	1.14.14.1
g118643.t1	3.4.22.68
g118647.t1	2.7.11.1
g118650.t1	3.1.27.1
g118651.t1	2.7.11.1
g118655.t1	1.14.14.1
g118656.t1	1.14.14.1
g118657.t1	1.14.14.1
g118659.t1	1.14.14.1
g118660.t1	1.14.14.1
g118664.t1	1.14.14.1
g118666.t1	1.14.14.1
g118669.t1	1.14.14.1
g118671.t1	1.14.14.1
g118682.t1	2.3.1.91
g118687.t1	2.3.1.133
g118691.t1	2.3.1.133
g118704.t1	3.6.4.12
g118708.t1	1.14.14.1
g118709.t1	2.3.1.133
g118712.t1	1.14.14.1
g118714.t1	1.14.14.1
g118715.t1	1.14.14.1
g118717.t1	1.14.14.1
g118718.t1	1.14.14.1
g118722.t1	1.14.14.1
g118723.t1	1.14.14.1
g118728.t1	1.14.14.1
g118729.t1	1.14.14.1
g118730.t1	1.14.14.1
g118736.t1	3.4.22.68
g118743.t1	3.1.27.1
g118744.t1	2.7.11.1
g118748.t1	3.6.3.44
g118750.t1	1.14.14.1
g118753.t1	1.14.14.1
g118755.t1	1.14.14.1
g118756.t1	1.14.14.1
g118761.t1	1.14.14.1
g118768.t1	1.14.14.1
g118770.t1	1.14.14.1
g118778.t1	1.14.14.1
g118779.t1	1.14.14.1
g118826.t1	2.4.2.9
g118832.t1	2.3.3.1
g118833.t1	2.1.1.114;2.1.1.64
g118834.t1	3.1.3.16
g118837.t1	3.6.4.12
g118842.t1	2.7.7.6
g118843.t1	1.14.13.201
g118844.t1	3.1.3.27
g118845.t1	2.4.1.207
g118846.t1	2.4.1.207
g118851.t1	2.3.1.15;2.3.1.198
g118854.t1	3.2.1.67
g118857.t1	2.4.1.34
g118863.t1	2.7.11.1
g118893.t1	2.7.7.27
g118912.t1	2.5.1.18
g118913.t1	2.5.1.18
g118914.t1	2.5.1.18
g118915.t1	2.5.1.18
g118922.t1	2.5.1.18
g118923.t1	2.5.1.18
g118924.t1	2.5.1.18
g118925.t1	2.5.1.18
g118926.t1	2.5.1.18
